component,baseline_iq,group_size,sampling,reported_iq,empirical_probability,exact_probability
working_memory,100,40,without_replacement,112,0.0,1.208021291379157e-07
working_memory,100,40,without_replacement,113,0.0,3.649861319759851e-08
working_memory,100,40,without_replacement,114,0.0,1.3708057479211684e-09
working_memory,100,40,without_replacement,115,0.0,2.523523280464404e-10
working_memory,100,40,without_replacement,116,0.0,4.1474326652659885e-11
working_memory,100,40,without_replacement,117,0.0,6.016440798258955e-12
working_memory,100,40,without_replacement,118,0.0,7.593437007046615e-13
working_memory,100,40,without_replacement,119,0.0,0.0
working_memory,100,40,without_replacement,120,0.0,8.175516705104242e-14
working_memory,100,40,without_replacement,121,0.0,7.314228538596536e-15
working_memory,100,40,without_replacement,122,0.0,0.0
working_memory,100,40,without_replacement,123,0.0,5.217985444695325e-16
working_memory,100,40,without_replacement,124,0.0,0.0
working_memory,100,40,without_replacement,125,0.0,2.791796250302557e-17
working_memory,100,40,without_replacement,126,0.0,0.0
working_memory,100,40,without_replacement,127,0.0,9.887364535708161e-19
working_memory,100,40,without_replacement,128,0.0,0.0
working_memory,100,40,without_replacement,129,0.0,0.0
working_memory,100,40,without_replacement,130,0.0,0.0
working_memory,100,40,without_replacement,131,0.0,0.0
working_memory,100,40,without_replacement,132,0.0,1.7896129809631775e-20
working_memory,100,40,without_replacement,133,0.0,0.0
working_memory,100,40,without_replacement,134,0.0,0.0
working_memory,100,40,without_replacement,135,0.0,0.0
working_memory,100,40,without_replacement,136,0.0,0.0
working_memory,100,40,without_replacement,137,0.0,0.0
working_memory,100,40,without_replacement,138,0.0,0.0
working_memory,100,40,without_replacement,139,0.0,0.0
working_memory,100,40,without_replacement,140,0.0,0.0
working_memory,100,40,without_replacement,141,0.0,0.0
working_memory,100,40,without_replacement,142,0.0,0.0
working_memory,100,40,without_replacement,143,0.0,0.0
working_memory,100,40,without_replacement,144,0.0,0.0
working_memory,100,40,without_replacement,145,0.0,0.0
working_memory,100,40,without_replacement,146,0.0,0.0
working_memory,100,40,without_replacement,147,0.0,0.0
working_memory,100,40,without_replacement,148,0.0,0.0
working_memory,100,40,without_replacement,149,0.0,0.0
working_memory,100,40,without_replacement,150,0.0,0.0
working_memory,100,40,without_replacement,151,0.0,0.0
working_memory,100,40,without_replacement,152,0.0,0.0
working_memory,100,40,without_replacement,153,0.0,0.0
working_memory,100,40,without_replacement,154,0.0,0.0
working_memory,100,40,without_replacement,155,0.0,0.0
working_memory,100,40,without_replacement,156,0.0,0.0
working_memory,100,40,without_replacement,157,0.0,0.0
working_memory,100,40,without_replacement,158,0.0,0.0
working_memory,100,40,without_replacement,159,0.0,0.0
working_memory,100,40,without_replacement,160,0.0,0.0
working_memory,100,45,with_replacement,40,0.0,0.0
working_memory,100,45,with_replacement,41,0.0,0.0
working_memory,100,45,with_replacement,42,0.0,0.0
working_memory,100,45,with_replacement,43,0.0,0.0
working_memory,100,45,with_replacement,44,0.0,0.0
working_memory,100,45,with_replacement,45,0.0,0.0
working_memory,100,45,with_replacement,46,0.0,0.0
working_memory,100,45,with_replacement,47,0.0,0.0
working_memory,100,45,with_replacement,48,0.0,0.0
working_memory,100,45,with_replacement,49,0.0,0.0
working_memory,100,45,with_replacement,50,0.0,0.0
working_memory,100,45,with_replacement,51,0.0,0.0
working_memory,100,45,with_replacement,52,0.0,0.0
working_memory,100,45,with_replacement,53,0.0,0.0
working_memory,100,45,with_replacement,54,0.0,0.0
working_memory,100,45,with_replacement,55,0.0,0.0
working_memory,100,45,with_replacement,56,0.0,0.0
working_memory,100,45,with_replacement,57,0.0,0.0
working_memory,100,45,with_replacement,58,0.0,0.0
working_memory,100,45,with_replacement,59,0.0,0.0
working_memory,100,45,with_replacement,60,0.0,0.0
working_memory,100,45,with_replacement,61,0.0,0.0
working_memory,100,45,with_replacement,62,0.0,0.0
working_memory,100,45,with_replacement,63,0.0,0.0
working_memory,100,45,with_replacement,64,0.0,5.5648969402569e-18
working_memory,100,45,with_replacement,65,0.0,0.0
working_memory,100,45,with_replacement,66,0.0,0.0
working_memory,100,45,with_replacement,67,0.0,0.0
working_memory,100,45,with_replacement,68,0.0,5.540622146681647e-17
working_memory,100,45,with_replacement,69,0.0,0.0
working_memory,100,45,with_replacement,70,0.0,4.193912063053135e-16
working_memory,100,45,with_replacement,71,0.0,0.0
working_memory,100,45,with_replacement,72,0.0,2.8002775237163114e-15
working_memory,100,45,with_replacement,73,0.0,0.0
working_memory,100,45,with_replacement,74,0.0,1.5807942744640047e-14
working_memory,100,45,with_replacement,75,0.0,8.10658225869482e-14
working_memory,100,45,with_replacement,76,0.0,0.0
working_memory,100,45,with_replacement,77,0.0,3.7296778657628807e-13
working_memory,100,45,with_replacement,78,0.0,1.58885029686928e-12
working_memory,100,45,with_replacement,79,0.0,6.244085161724195e-12
working_memory,100,45,with_replacement,80,0.0,1.02521614371565e-10
working_memory,100,45,with_replacement,81,0.0,2.599432502858974e-10
working_memory,100,45,with_replacement,82,0.0,8.046276119904561e-10
working_memory,100,45,with_replacement,83,0.0,9.044152388545461e-09
working_memory,100,45,with_replacement,84,0.0,1.7959017760595377e-08
working_memory,100,45,with_replacement,85,0.0,1.611909238627037e-07
working_memory,100,45,with_replacement,86,0.0,9.039378018559712e-07
working_memory,100,45,with_replacement,87,1e-06,1.3976790409944556e-06
working_memory,100,45,with_replacement,88,8e-06,9.212324911795986e-06
working_memory,100,45,with_replacement,89,4.5e-05,3.677294783131925e-05
working_memory,100,45,with_replacement,90,0.000133,0.00012985198721388025
working_memory,100,45,with_replacement,91,0.000829,0.0008424706285559841
working_memory,100,45,with_replacement,92,0.001839,0.0018421246030739197
working_memory,100,45,with_replacement,93,0.004277,0.004400336110064546
working_memory,100,45,with_replacement,94,0.009482,0.009472234042976329
working_memory,100,45,with_replacement,95,0.032306,0.032525611261154615
working_memory,100,45,with_replacement,96,0.041678,0.04139925420883469
working_memory,100,45,with_replacement,97,0.063044,0.06281608185866028
working_memory,100,45,with_replacement,98,0.138044,0.13806462161200678
working_memory,100,45,with_replacement,99,0.116225,0.11628158443072878
working_memory,100,45,with_replacement,100,0.187871,0.18784300986469826
working_memory,100,45,with_replacement,101,0.116833,0.1168107332611273
working_memory,100,45,with_replacement,102,0.098241,0.09832381715626323
working_memory,100,45,with_replacement,103,0.103136,0.1031163324568339
working_memory,100,45,with_replacement,104,0.040514,0.04072127342605164
working_memory,100,45,with_replacement,105,0.023729,0.023730800113316294
working_memory,100,45,with_replacement,106,0.012368,0.012358909456415806
working_memory,100,45,with_replacement,107,0.005884,0.005725401741035874
working_memory,100,45,with_replacement,108,0.002292,0.002346055250877103
working_memory,100,45,with_replacement,109,0.000851,0.0008444812237733951
working_memory,100,45,with_replacement,110,0.000179,0.00017225294988999857
working_memory,100,45,with_replacement,111,0.000153,0.0001403502947935372
working_memory,100,45,with_replacement,112,3.2e-05,3.505396507218837e-05
working_memory,100,45,with_replacement,113,2e-06,5.1513167477208945e-06
working_memory,100,45,with_replacement,114,3e-06,2.238097699070459e-06
working_memory,100,45,with_replacement,115,1e-06,1.289436269005001e-06
working_memory,100,45,with_replacement,116,0.0,1.3464698166132853e-07
working_memory,100,45,with_replacement,117,0.0,4.680458944184635e-08
working_memory,100,45,with_replacement,118,0.0,1.525936566386699e-08
working_memory,100,45,with_replacement,119,0.0,4.5894294947189996e-09
working_memory,100,45,with_replacement,120,0.0,1.2780829801169954e-09
working_memory,100,45,with_replacement,121,0.0,0.0
working_memory,100,45,with_replacement,122,0.0,3.19323212854148e-10
working_memory,100,45,with_replacement,123,0.0,7.247531122139765e-11
working_memory,100,45,with_replacement,124,0.0,0.0
working_memory,100,45,with_replacement,125,0.0,1.390728045775998e-11
working_memory,100,45,with_replacement,126,0.0,0.0
working_memory,100,45,with_replacement,127,0.0,0.0
working_memory,100,45,with_replacement,128,0.0,2.3540479500269343e-12
working_memory,100,45,with_replacement,129,0.0,0.0
working_memory,100,45,with_replacement,130,0.0,0.0
working_memory,100,45,with_replacement,131,0.0,0.0
working_memory,100,45,with_replacement,132,0.0,3.091727416087973e-13
working_memory,100,45,with_replacement,133,0.0,0.0
working_memory,100,45,with_replacement,134,0.0,0.0
working_memory,100,45,with_replacement,135,0.0,0.0
working_memory,100,45,with_replacement,136,0.0,0.0
working_memory,100,45,with_replacement,137,0.0,0.0
working_memory,100,45,with_replacement,138,0.0,0.0
working_memory,100,45,with_replacement,139,0.0,0.0
working_memory,100,45,with_replacement,140,0.0,0.0
working_memory,100,45,with_replacement,141,0.0,0.0
working_memory,100,45,with_replacement,142,0.0,0.0
working_memory,100,45,with_replacement,143,0.0,0.0
working_memory,100,45,with_replacement,144,0.0,0.0
working_memory,100,45,with_replacement,145,0.0,0.0
working_memory,100,45,with_replacement,146,0.0,0.0
working_memory,100,45,with_replacement,147,0.0,0.0
working_memory,100,45,with_replacement,148,0.0,0.0
working_memory,100,45,with_replacement,149,0.0,0.0
working_memory,100,45,with_replacement,150,0.0,0.0
working_memory,100,45,with_replacement,151,0.0,0.0
working_memory,100,45,with_replacement,152,0.0,0.0
working_memory,100,45,with_replacement,153,0.0,0.0
working_memory,100,45,with_replacement,154,0.0,0.0
working_memory,100,45,with_replacement,155,0.0,0.0
working_memory,100,45,with_replacement,156,0.0,0.0
working_memory,100,45,with_replacement,157,0.0,0.0
working_memory,100,45,with_replacement,158,0.0,0.0
working_memory,100,45,with_replacement,159,0.0,0.0
working_memory,100,45,with_replacement,160,0.0,0.0
working_memory,100,45,without_replacement,40,0.0,0.0
working_memory,100,45,without_replacement,41,0.0,0.0
working_memory,100,45,without_replacement,42,0.0,0.0
working_memory,100,45,without_replacement,43,0.0,0.0
working_memory,100,45,without_replacement,44,0.0,0.0
working_memory,100,45,without_replacement,45,0.0,0.0
working_memory,100,45,without_replacement,46,0.0,0.0
working_memory,100,45,without_replacement,47,0.0,0.0
working_memory,100,45,without_replacement,48,0.0,0.0
working_memory,100,45,without_replacement,49,0.0,0.0
working_memory,100,45,without_replacement,50,0.0,0.0
working_memory,100,45,without_replacement,51,0.0,0.0
working_memory,100,45,without_replacement,52,0.0,0.0
working_memory,100,45,without_replacement,53,0.0,0.0
working_memory,100,45,without_replacement,54,0.0,0.0
working_memory,100,45,without_replacement,55,0.0,0.0
working_memory,100,45,without_replacement,56,0.0,0.0
working_memory,100,45,without_replacement,57,0.0,0.0
working_memory,100,45,without_replacement,58,0.0,0.0
working_memory,100,45,without_replacement,59,0.0,0.0
working_memory,100,45,without_replacement,60,0.0,0.0
working_memory,100,45,without_replacement,61,0.0,0.0
working_memory,100,45,without_replacement,62,0.0,0.0
working_memory,100,45,without_replacement,63,0.0,0.0
working_memory,100,45,without_replacement,64,0.0,0.0
working_memory,100,45,without_replacement,65,0.0,0.0
working_memory,100,45,without_replacement,66,0.0,0.0
working_memory,100,45,without_replacement,67,0.0,0.0
working_memory,100,45,without_replacement,68,0.0,0.0
working_memory,100,45,without_replacement,69,0.0,0.0
working_memory,100,45,without_replacement,70,0.0,0.0
working_memory,100,45,without_replacement,71,0.0,0.0
working_memory,100,45,without_replacement,72,0.0,0.0
working_memory,100,45,without_replacement,73,0.0,0.0
working_memory,100,45,without_replacement,74,0.0,0.0
working_memory,100,45,without_replacement,75,0.0,0.0
working_memory,100,45,without_replacement,76,0.0,0.0
working_memory,100,45,without_replacement,77,0.0,0.0
working_memory,100,45,without_replacement,78,0.0,0.0
working_memory,100,45,without_replacement,79,0.0,0.0
working_memory,100,45,without_replacement,80,0.0,0.0
working_memory,100,45,without_replacement,81,0.0,0.0
working_memory,100,45,without_replacement,82,0.0,0.0
working_memory,100,45,without_replacement,83,0.0,0.0
working_memory,100,45,without_replacement,84,0.0,0.0
working_memory,100,45,without_replacement,85,0.0,2.37109877667271e-17
working_memory,100,45,without_replacement,86,0.0,1.1669734428907063e-14
working_memory,100,45,without_replacement,87,0.0,1.3912576404000165e-13
working_memory,100,45,without_replacement,88,0.0,1.2904216351059655e-11
working_memory,100,45,without_replacement,89,0.0,5.822832852735351e-10
working_memory,100,45,without_replacement,90,0.0,1.5993429105562392e-08
working_memory,100,45,without_replacement,91,1e-06,1.1414944465710903e-06
working_memory,100,45,without_replacement,92,1.5e-05,1.1713659734870607e-05
working_memory,100,45,without_replacement,93,8.5e-05,9.342989048941717e-05
working_memory,100,45,without_replacement,94,0.000554,0.0005628354714725815
working_memory,100,45,without_replacement,95,0.006108,0.005964314644761184
working_memory,100,45,without_replacement,96,0.01629,0.016351984028832735
working_memory,100,45,without_replacement,97,0.041518,0.04142855633274041
working_memory,100,45,without_replacement,98,0.144306,0.1449400410769534
working_memory,100,45,without_replacement,99,0.158655,0.1584911034361447
working_memory,100,45,without_replacement,100,0.276574,0.27558473167908204
working_memory,100,45,without_replacement,101,0.154927,0.15553615519815003
working_memory,100,45,without_replacement,102,0.105908,0.10580678162699607
working_memory,100,45,without_replacement,103,0.073694,0.07352541095932615
working_memory,100,45,without_replacement,104,0.015239,0.015441990528318945
working_memory,100,45,without_replacement,105,0.004694,0.004811343242737122
working_memory,100,45,without_replacement,106,0.001145,0.0011831422558264847
working_memory,100,45,without_replacement,107,0.000256,0.00022741313423623466
working_memory,100,45,without_replacement,108,2.7e-05,3.374806644188997e-05
working_memory,100,45,without_replacement,109,4e-06,3.8064925885494835e-06
working_memory,100,45,without_replacement,110,0.0,2.534473666009035e-07
working_memory,100,45,without_replacement,111,0.0,8.236593076465618e-08
working_memory,100,45,without_replacement,112,0.0,4.226458482352238e-09
working_memory,100,45,without_replacement,113,0.0,1.2794346965620254e-10
working_memory,100,45,without_replacement,114,0.0,2.081423522123142e-11
working_memory,100,45,without_replacement,115,0.0,3.3931604550512195e-12
working_memory,100,45,without_replacement,116,0.0,4.2141110325197956e-14
working_memory,100,45,without_replacement,117,0.0,3.943375040071397e-15
